LE,gammaE,LA,LS,w
30.270163682337337,0.4157168915453983,33.60941988142324,265.5187170126972,0.6253250280714746
32.59761230523671,0.41007681722798206,30.2606597131885,240.20207543520738,0.6149243345433556
35.99669043088585,0.36921807382536687,34.77275745566998,245.34264367297234,0.6629260784749889
26.254479522104287,0.43616359251711395,41.585847995649864,258.70961401246757,0.5488901963259001
28.915452000939457,0.39287914580409505,40.76177253891864,192.27640159799262,0.650116308467029
34.13748372352931,0.3829747019322643,35.50451304594955,289.61119178858934,0.5645128492492308
30.25292879525959,0.4073278752949205,30.06862808430106,223.85760110474908,0.6309578970527279
33.28362567612715,0.36750877667158605,36.77139115374674,361.5074848939126,0.5357053891229907
32.49818759718635,0.4038147254299369,29.469939942914447,238.59591855962802,0.5269063154356416
32.85728133854748,0.38454171193889286,31.565884568053438,307.8328342132805,0.5589285621500616
29.8577056015895,0.41369492962791304,34.180937842349365,222.94287226111797,0.5574480423765547
28.59024665103164,0.39164757127446115,36.07462603608688,232.03581019404402,0.6125348087736809
40.11916884031661,0.3728810029287596,28.54010006342844,197.6865452938891,0.6417720715042481
28.89666057378186,0.4306082616830175,36.159498809955174,358.37798350958303,0.5188656444965403
28.49960611858728,0.4104789771191563,25.164809226827813,381.3717011680475,0.42146911574133444
33.132841940590794,0.37245619735378466,34.12075926538196,254.21403006306775,0.5584722434535694
28.812144098868274,0.41314309834284496,34.71319469597094,182.92788596930023,0.6247745346328795
27.610027153680914,0.41297241901439863,33.37296358520175,200.82707696685972,0.6401050393463682
37.68881784640684,0.3691631208201174,32.13066311175011,224.65976770744027,0.5996560208962808
31.615682467554237,0.40930512482693704,33.3164051663991,295.6217242802226,0.5501362049207706
39.0795267107523,0.3483265629052387,35.264853798983566,279.8766079020361,0.53594609461413
25.70443798553932,0.4470934452702091,30.774209685723985,324.5199159813758,0.4175299375352291
25.983659223383935,0.4487983131459549,32.18960110158639,375.73723442677164,0.4147921427554049
28.021183193498572,0.42503733462026216,33.350206434842704,266.3045013498227,0.5183028199743402
28.877536409104863,0.4056894954841438,36.65701901817656,344.50997653492834,0.5252130071625888
31.464535725379392,0.4151801803081336,16.51073563261419,365.68274023626066,0.35992013556380476
21.00737469641676,0.43106276132577165,38.24923785328568,435.93357511938143,0.493785568327121
24.418016157540347,0.4079431415818267,36.019060717250255,365.3215974942735,0.47431139299164227
28.72305694608714,0.42291696798336853,32.64351862941843,448.26705972114996,0.37513682938043097
32.565542967810366,0.38549088889636046,35.217136444268306,191.38028807560613,0.6907459850252735
35.55567661829062,0.37140479421667605,40.22689332410098,344.9465001458929,0.48954611384310653
31.414947703044547,0.4021871728295257,41.33738498739434,157.55087468107862,0.6998268254333374
31.328920657069194,0.4011562238697364,15.95976641796738,609.7004811286188,0.29683951666146613
34.278955394814716,0.38918545802109156,18.61006054510791,614.8861379774115,0.29083838517058636
33.28120058498072,0.38975439103618514,25.097630311017305,527.9177855925392,0.29705347529827236
30.723422885894614,0.37030655588718203,29.046768219412975,478.0370449878551,0.46434712156584396
35.65122325171694,0.3794871095069249,29.346752155838853,397.430872573722,0.5374394480962147
34.65199333154551,0.36401868091277584,21.373725873178767,326.333174090591,0.5184914402868972
38.08669811520734,0.37813529793470035,23.96117124490671,295.07602966039155,0.49852356875902015
21.610755151438752,0.4157948857349438,35.67578976055934,254.15422796282175,0.4891343205440425
31.07860669607089,0.41680592794342025,43.600322790672166,324.31944331163686,0.5098839964415722
53.218656021432544,0.3254329501264113,43.920204205672974,319.69034884389754,0.599446053046564
40.528226969827585,0.3384880096692598,43.974932898793746,254.71339104001444,0.6085266267955819
